,id,title
1499,75-03620,Partenio di Nicea una « creazione » della scoliastica virgiliana ?
1500,75-03621,Partenio di Nicea una « creazione » della scoliastica virgiliana ? 2
1501,75-03622,Bulletin de patrologie Pères latins et divers
1502,75-03623,The  twentieth-century revival of Patristic traditions
1503,75-03648,Das  Herz als Sprachbild für theologische Aussagen der Kirchenväter
1504,75-03651,L' amitié dans la communauté les enjeux théologiques d'une histoire complexe
1505,75-03660,Conoscenze mediche ambrosiane ovvero La medicina nei Padri della Chiesa questioni di metodo
1506,75-03662,Class distinction as a way of doing church the early Fathers and the Christian « plebs »
1507,75-03667,The  Good Samaritan in ancient Christianity
1508,75-03674,Dottrina e retorica cristiana nel Carm. 31 di Paolino di Nola
1509,75-03675,Retorica e parenesi cristiana nel carm. 28 e nell'epist. 32 di Paolino di Nola
1510,75-03679,«  Leni describere versu » appunti sul « poema ultimum » attribuito a Paolino di Nola
1511,75-03681,«  Naturalis obligatio » e coercibilità in Paolo
1512,75-03682,Der  Jurist Iulius Paulus und der Stadtpräfekt Claudius Iulianus im Jahre 222/223 n. Chr.
1513,75-03683,«  Elegantia emendationis » variaciones sobra un tema de A. D'Ors
1514,75-03685,Identidad nacional y modelos femeninos en la obra de Paulo Diácono la imagen de la emperatriz Sofía
1515,75-03687,«  Χορός of light » vision of the sacred in Paulus the Silentiary's poem « Descriptio S. Sophiae »
1516,75-03693,Pausania e gli storici dell'Occidente greco
1517,75-03694,Pausania IV.1.8 e le tradizioni locali
1518,75-03695,Asclepius and the legacy of Thessaly
1519,75-03698,"Ἐρινεία, Ἐρινιάτης ? : a problem in Pausanias 1.44.5"
1520,75-03699,La  découverte des « Histoires » de Polybe par Pausanias et la place du livre IX (« Boiôtika ») dans l'élaboration de la « Périégèse »
1521,75-03700,An  Aetolian local myth in Pausanias ?
1522,75-03703,Turning travel into text Pausanias at work
1523,75-03704,Pausanias und das Philopappos-Monument ein Fall von « damnatio memoriae » ?
1524,75-03710,"The  political candidate in the fifth Satire of Persius, lines 176-179 a slave to ambition or to foreign religion ?"
1525,75-03713,Persio la barba (il naso) e la bilancia
1526,75-03714,Su alcune tipologie del quarto piede dell'esametro di Persio analisi e considerazioni
1527,75-03718,«  Interim mulieres sauciae inter se riserunt » los personajes femeninos del « Satyricon » sátira y parodia
1528,75-03719,«  Vt facilius possis deum quam hominem inuenire » los « héroes » cínicos de « Satyricon »
1529,75-03721,«  Matauitatau » un'espressione di origine semitica ?
1530,75-03722,Il  licantropo un topos del « racconto meraviglioso » tra Petronio e oralità folklorica
1531,75-03723,"Abinna, lo schiavo Massa e la « cultura » di strada a proposito di Petronio 68"
1532,75-03726,Colourful characters a note on the use of colour in Petronius
1533,75-03729,Il  viaggio e la dimensione « infernale » nel « Satyricon »
1534,75-03732,"Petroniana (Satyr. 95, 5 ; 114, 11)"
1535,75-03733,"Eumolpo e la tradizione retorica ciceroniana l'« exordium » della difesa nella controversia sulla nave di Lica (Petr. 107, 1-6)"
1536,75-03736,"I  due « epigrammi » di Trimalchione (Petr. Sat. 34.10, 55.3)"
1537,75-03737,Questioni petroniane « staminitas duxi » ed altro ancora
1538,75-03741,Phaedo of Elis and Plato on the soul
1539,75-03742,Fedro « nuovo » da Ademaro ?
1540,75-03743,Ein  ganz besonderer Kritikaster der « lector Cato » in Phaedrus IV 7
1541,75-03745,Publilio Siro nella struttura e nel lessico del promitio e dell'epimitio di Fedro
1542,75-03749,"Fileter, fragment 17 Kassel-Austin"
1543,75-03760,La  génesis del tiempo en Filón de Alejandría
1544,75-03761,No es bueno que el hombre esté solo
1545,75-03765,Joseph le politique de l'anonymat du héros dans le traité philonien « De Josepho » à sa mise en scène à l'époque moderne
1546,75-03767,Ruoli e figure di mediazione in Filone di Alessandria
1547,75-03771,Philo's interpretation of Korah
1548,75-03777,Ein  neuer Philo-Papyrus mit περι φιλανθρωπίας
1549,75-03780,"Philo, Lucretius, and « anima »"
1550,75-03781,A  Philonic rejection of Plato
1551,75-03782,The  λόγος ἐνδιάθετος and the λόγος προφορικός in allegorical interpretation Philo and the D-scholia to the « Iliad »
1552,75-03794,King Moses notes on Philo's portrait of Moses as an ideal leader in the « Life of Moses »
1553,75-03801,"An  unknown light enlightened on an enigmatic passage in Philo of Alexandria (QG 3,18)"
1554,75-03809,Filone Alessandrino e il cristianesimo delle origini
1555,75-03814,Filone di Carpasia e Pseudo Ippolito di un'omelia pasquale tramandata in etiopico
1556,75-03816,Der  Paian des Philodamos an Dionysos und der Ausbruch des 4. Heiligen Krieges
1557,75-03818,"La  musica e l'ethos guerriero in Filodemo, Sulla musica IV coll. 58-59 D. (PHerc. 1578 N 17-1575 N 18)"
1558,75-03819,Deux citations d'Euripide dans le PHerc1384 vers une nouvelle identification de ce livre de Philodème ? 
1559,75-03820,Philodemus on the sound and sense in the poetry
1560,75-03821,"La  cita de Hermarco y de Alexino en Filodemo, Rhet. II (PHerc. 1674), col. XLIV 19-XLIX 27"
1561,75-03823,"Die  Arbeiten an Philodem, « De Dis » III (PHerc 152/157) die Beiträge der Disegni zur Rekonstruktion der Fragmentreihenfolge"
1562,75-03824,Perché Filodemo non fu ad Alessandria ?
1563,75-03834,Dalle lettere e dai libri recuperi dalle carte di Vittorio Bartoletti
1564,75-03835,Reviewing the sophists rhetorically review article
1565,75-03836,Die  Vita BHG 365 und die Rekonstruktion der verlorenen Kirchengeschichte Philostorgs der Kampf zwischen Konstantin und Licinius
1566,75-03841,Le «  Vitae sophistarum » di Filostrato nel ms. Laur. 69. 30
1567,75-03842,"Lirica greca. Filostrato lirico, Eliodoro lirico"
1568,75-03843,Speech representation and religious rhetorics in Philostratus' « Vita Apollonii »
1569,75-03844,Ad Philostrati vitam Apolloni
1570,75-03847,"Lecture silencieuse ou lecture privée ? : à propos d'une interprétation récente de Philostrate, V. Apoll. V 38"
1571,75-03848,"Filosseno di Citera, Dionisio I e la fortuna del mito di Polifemo e di Galatea tra IV e III secolo a.C."
1572,75-03849,Pseudo-Phocylides on the afterlife a rejoinder to John J. Collins
1573,75-03861,Le  chant édifiant morale d'ode dans la tradition pindarique de la Renaissance
1574,75-03863,La «  grêle de sang » dans la VIIe Isthmique origine et fortune d'une métaphore pindarique
1575,75-03864,"Deixis, performance, and poetics in Pindar's « First Olympian ode »"
1576,75-03865,Antecedentes de la amplificación retórica aristotélica en Olímpica I de Píndaro
1577,75-03867,Communication in Pindar's deictic acts
1578,75-03868,Κεῖνος in Pindar between grammar and poetic intention
1579,75-03869,Le  vocabulaire de l'excellence chez Pindare
1580,75-03873,"Precisazioni su Pindaro, « Peana » 7b"
1581,75-03874,Non discutendo di Pindaro
1582,75-03875,The  poetic effects of deixis in Pindar's Ninth Pythian ode
1583,75-03876,La  sapienza acerba e il Dio-tutto Pindaro e Senofane
1584,75-03877,"Archilochos' ἀμηχανία Pindar, Pythian 2.52-56 and Isthmian 4.1-3"
1585,75-03878,As  odes de Píndaro e as tiranias siciliotas
1586,75-03879,Pindar und die Orphik zu Frg. 133 Snell/Maehler
1587,75-03880,Mythe et rite la fondation des jeux olympiques chez Pindare
1588,75-03882,Home is the hero deixis and semantics in Pindar Pythian 8
1589,75-03883,"Una  nuova lezione pindarica da un palinsesto Laurenziano (Pind. N. 4,4)"
1590,75-03884,«  One moment in time » : Pindar als Sänger des Sieges
1591,75-03885,L'«  Inno ad Apollo Ptoios » di Pindaro (Hymn. frr. 51a-d Maehl.)
1592,75-03886,Elements of plot and the formal presentation in Pindar's Olympian 12
1593,75-03887,La  seconde entrevue de Pélias et Jason dans la 4e Pythique de Pindare essai d'interprétation
1594,75-03888,"Olive trees, north wind, and time a symbol in Pindar, Olympian 3"
1595,75-03889,"«  Psychē » in Pindar, Nemean 9.32 and 69"
1596,75-03891,Bulletin platonicien
1597,75-03903,Il  daimonion di Socrate testimonianze platoniche / [a cura di]Fontana Simonetta
1598,75-03930,Abbon de Fleury et l'héritage platonicien
1599,75-03932,Note sulla tradizione degli scoli platonici
1600,75-03933,Per il testo degli scoli platonici
1601,75-03934,Il «  Timeo » degli antichi
1602,75-03937,Cléombrotos et Saloustios ou Ὕβρις et ἀρετή
1603,75-03938,A  note on Schol. ad Pl. Ion 530A and Resp. 373B
1604,75-03939,Lost in translation the influence of 20th century literary theory on Plato's texts
1605,75-03941,Le  charme de Socrate Ficin interprète de Platon
1606,75-03943,Un  escolio de Nicéforo Gregorás sobre el alma del mundo en el « Timeo » (Vaticanus Graecus 228)
1607,75-03954,Plato's « Euthydemus » and a Platonist education program
1608,75-03959,Primeras líneas sobre la tradición en el mundo griego
1609,75-03961,After the ascent Plato on becoming like God
1610,75-03962,O  filósofo cômico
1611,75-03963,O  filósofo e o sofista no « Mênon » de Platão
1612,75-03965,Dimensiones dialéctica y retórica de la argumentación en el « Gorgias » de Platón
1613,75-03968,A  note on Plato Politicus 285d9-286b1
1614,75-03969,Il  realismo oggettivo e la partecipazione idee-sensibili in Platone intorno a F. Fronterotta
1615,75-03971,Le  citoyen dans les cités platoniciennes
1616,75-03982,Les  magistratures non judiciaires dans les « Lois »
1617,75-03985,Fathers and sons in Plato's « Republic » and « Philebus »
1618,75-03986,Pleasure and the levels analogy an exegetical note on Republic 584d-585a
1619,75-03987,Una  testimonianza dell'« Alcibiade I » nell'orazione « A Capitone » di Elio Aristide
1620,75-03988,Calculating machines or leaky jars ? : the moral psychology of Plato's « Gorgias »
1621,75-03989,Reversing the myth of the « Politicus »
1622,75-03991,Chi studia Platone può andare all'inferno ? 
1623,75-03999,Protagora 314c3-316a5 « door opening scene » (314c-e2) al di là della soglia (314e3-316a5)
1624,75-04000,Il «  Protagora » di Platone struttura e problematiche
1625,75-04002,Le  philosophe et l'historien l'un des deux est donc de trop
1626,75-04003,Ὁ κατα Πλάτωνα φιλόσοφος
1627,75-04005,"Socrate narrateur et dialecticien. 1, Quelques enjeux énonciatifs dans le « Lysis » de Platon."
1628,75-04007,"Socrate narrateur et dialecticien. 4, Le cadre narratif de l'« Euthydème » de Platon"
1629,75-04009,Images du philosophe
1630,75-04015,In « Parmenidem » parvi commentarii
1631,75-04019,The  problem of participation in Plato's « Parmenides »
1632,75-04020,La  gymnastique dans les « Lois » de Platon une éducation physique à visée résolument politique
1633,75-04021,The  unity of the « Timaeus-Critias » and the inter-Greek wars of the mid 350's
1634,75-04029,The  dramatic poet and his audience Agathon and Socrates in Plato's « Symposium »
1635,75-04032,Die  Doppeldeutigkeit des platonischen « Menexenos »
1636,75-04034,Glück oder Moral ? : zur Verhältnisbestimmung von Individual- und Sozialethik
1637,75-04038,Qu'est-ce qu'une expérience « aisthétique » selon Platon ?
1638,75-04046,"«  Thumós » et « kardía » (Timée, 69c2-70d6)"
1639,75-04047,Überlegungen zur Argumentationstruktur in Platons « Protagoras »
1640,75-04049,"Platão, acho, estava doente"
1641,75-04050,Protreptic aims of Plato's « Republic »
1642,75-04053,Plato as literature review article
1643,75-04055,La  nobile menzogna in Platone
1644,75-04057,"«  Lógos », inmortalidad y « praxis » en el « Fedón »"
1645,75-04060,Reexamining the « examined life » in Plato's « Apology of Socrates »
1646,75-04064,Anima forma partecipazione Platone e la tradizione platonica
1647,75-04065,Platons Metaphysik des Einen
1648,75-04069,"The «  Philebus » on pleasure the good, the bad and the false"
1649,75-04072,Why justice does not pay in Plato's « Republic »
1650,75-04079,Platons « Protreptikos » Gesprächsgeschehen und Gesprächsgegenstand in Platons « Euthydemos »
1651,75-04081,Plato's reply to Lysias Republic 1 and 2 and « Against Eratosthenes »
1652,75-04082,Zu der Sophoklesanekdote in Plat. Rep. 329C7-D2
1653,75-04086,Fiche informatique sur l'aspect chez Platon
1654,75-04088,Jeu et éducation dans les « Lois »
1655,75-04090,What's the good of agreeing ? : ὁμόνοια in Platonic politics
1656,75-04094,A  chiastic contradiction at Euthyphro 9e1-11b5
1657,75-04097,Die «  Gigantomachie » in Platons « Sophistes » Versuch einer analytischen Rekonstruktion
1658,75-04098,Aus Platons Papierkorb
1659,75-04099,Parts of forms an essay concerning Plato's « Parmenides »
1660,75-04100,La  fin du « Phèdre » de Platon (274B-279C) : ésotérisme et anti-ésotérisme
1661,75-04101,«  Par Zeus ! » les jurons de Platon
1662,75-04102,Ἐπιχειρηματολογικες στρατηγικες εἰς την « Πολιτείαν » τοῦ Πλάτωνος
1663,75-04103,The  afterlife of Plato's « Symposium »
1664,75-04104,Platon et la liberté
1665,75-04105,La  dottrina platonica del linguaggio
1666,75-04108,"Arte, legge e dialogo nelle « Leggi » di Platone"
1667,75-04109,"Héros, dieux et philosophes"
1668,75-04110,La  pensée historique de Platon dans les « Lois »
1669,75-04112,Refutation and relativism in Theaetetus 161-171
1670,75-04114,A  dificuldade de Trasímaco uma interpretação do livro I da « República » de Platão a partir dos poemas homéricos. 1
1671,75-04115,A  dificuldade de Trasímaco uma interpretação do livro I da « República » de Platão a partir dos poemas homéricos. 2
1672,75-04117,Is assimilation to God in the « Theaetetus » purely otherworldly ?
1673,75-04118,On one instance of the Chrysippean syllogism of the dog in Plato's Sophista 252e 1-8
1674,75-04119,One instance of « modus tollendo tollens » in Plato's Parmenides 127e 1-7 ? 
1675,75-04120,«  Proleptische Argumentation » in Platons « Politeia »
1676,75-04124,Plato's denunciation of rhetoric in the « Phaedrus »
1677,75-04130,The  philosophical rhetoric of Socrates' mission
1678,75-04134,Fast and loose about being criticism of competing ontologies in Plato's « Sophist »
1679,75-04138,Leaving the verb « to be » behind an alternative reading of Plato's « Sophist »
1680,75-04139,Political unity in the « Republic »
1681,75-04140,"Ὁ Πλάτων, ἰδεαλιστης ἠ ρεαλιστής ;"
1682,75-04141,Éducation et politique dans les « Lois »
1683,75-04142,"Plato, Philebus 15B a problem solved"
1684,75-04149,La «  République » ou l'art de citer l'inauguration du texte platonicien comme théorie implicite de la citation
