"URI","TYPE","TEXT"
"/cwkb/authors/2845","default","Potamius Olisponensis (fragmentum apud Phoebadium seruatum)"
"/cwkb/authors/1057","default","Praecepta Salubria"
"/cwkb/authors/1057","abbr","Praec. Salubr."
"/cwkb/authors/2651","default","Pratinas"
"/cwkb/authors/1058","default","Praxiteles"
"/cwkb/authors/1152","default","Precatio Omnium Herbarum"
"/cwkb/authors/1153","default","Precatio Terrae"
"/cwkb/authors/1154","default","Priapea"
"/cwkb/authors/1347","default","Priapea (Appendix Vergiliana)"
"/cwkb/authors/1348","default","Priapeum (Appendix Vergiliana)"
"/cwkb/authors/2829","default","Priscianus"
"/cwkb/authors/1422","default","Priscus Historicus"
"/cwkb/authors/2753","default","Proba"
"/cwkb/authors/1181","default","Proclus Constantinopolitanus"
"/cwkb/authors/1059","default","Proclus Philosophus"
"/cwkb/authors/1059","ger","Proklos"
"/cwkb/authors/1059","abbr","Procl."
"/cwkb/authors/1059","fre","Procle‏"
"/cwkb/authors/1059","ita","Proclo"
"/cwkb/authors/1429","ger","Prokop von Caesarea"
"/cwkb/authors/1429","fre","Procope de Césarée"
"/cwkb/authors/1429","eng","Procopius of Caesarea"
"/cwkb/authors/1429","default","Procopius Caesariensis"
"/cwkb/authors/1429","ita","Procopio di Cesarea"
"/cwkb/authors/1429","abbr","Procop."
"/cwkb/authors/1060","default","Procopius Gazaeus"
"/cwkb/authors/1060","abbr","Procop. Gaz."
"/cwkb/authors/2488","default","Prodicus"
"/cwkb/authors/2774","default","Prophetiae ex omnibus libris collectae"
"/cwkb/authors/2754","default","Prosper Aquitanus"
"/cwkb/authors/2611","default","Protagoras Abderita"
"/cwkb/authors/2572","default","Protagorides Cizicenus"
"/cwkb/authors/1061","default","Protevangelium Jacobi"
"/cwkb/authors/1061","abbr","Proteu."
"/cwkb/authors/2812","default","Prouinciale Visigothicum seu Nomina Hispanarum sedium"
"/cwkb/authors/2755","default","Prudentius"
"/cwkb/authors/1062","default","Pseudo-Dionysius Areopagita"
"/cwkb/authors/2455","default","Pseudo-Galenus"
"/cwkb/authors/2584","default","Pseudo-Herodianus"
"/cwkb/authors/2575","default","Pseudo-Lucianus"
"/cwkb/authors/1063","default","Pseudo-Macarius"
"/cwkb/authors/2630","default","Pseudo-Manetho"
"/cwkb/authors/1064","default","Pseudo-Phocylides"
"/cwkb/authors/1376","default","Pseudo-Plutarchus"
"/cwkb/authors/2652","default","Pseudo-Scymnus"
"/cwkb/authors/673","default","Pseudo-Varro"
"/cwkb/authors/673","abbr","Ps. Varro"
"/cwkb/authors/1065","default","Ptolemaeus"
"/cwkb/authors/1065","abbr","Ptol. Gnost."
"/cwkb/authors/2624","default","Ptolemaeus I Soter"
"/cwkb/authors/1066","default","Ptolemaeus Iii Euergetes I"
"/cwkb/authors/598","default","Publilius Optatianus Porfyrius"
"/cwkb/authors/598","abbr","Opt. Porf."
"/cwkb/authors/2500","default","Publilius Optatianus Porphyrius"
"/cwkb/authors/599","default","Publilius Syrus"
"/cwkb/authors/599","lat","Publilius‏ ‎Syrus Mimus"
"/cwkb/authors/599","abbr","Publil."
"/cwkb/authors/1067","default","Publius Aelius Phlegon"
"/cwkb/authors/2393","default","Publius Flauius Vegetius Renatus"
"/cwkb/authors/1354","default","Publius Ouidius Naso [pseudo]"
"/cwkb/authors/1155","default","Pupius"
"/cwkb/authors/1155","abbr","Pup."
"/cwkb/authors/1408","default","Pytheas Massiliensis"
"/cwkb/authors/658","default","Q. Aelius Tubero"
"/cwkb/authors/658","lat","Quintus Aelius Tubero"
"/cwkb/authors/658","abbr","Tubero"
"/cwkb/authors/382","default","Q. Asconius Pedianus"
"/cwkb/authors/382","lat","Quintus‏ Asconius Pedianus Asconius Paduanus"
"/cwkb/authors/382","ita","Asconio Pediano, Quinto"
"/cwkb/authors/643","default","Q. Aurelius Memmius Symmachus"
"/cwkb/authors/643","lat","Quintus Aurelius Memmius Symmachus"
"/cwkb/authors/643","abbr","Symm."
"/cwkb/authors/2458","default","Q. Aurelius Symmachus"
"/cwkb/authors/549","default","Q. Caecilius Metellus Macedonicus"
"/cwkb/authors/549","lat","Quintus Caecilius Metellus Macedonicus"
"/cwkb/authors/549","abbr","Met. Mac."
"/cwkb/authors/550","default","Q. Caecilius Metellus Numidicus"
"/cwkb/authors/550","lat","Quintus Caecilius Metellus Numidicus"
"/cwkb/authors/550","abbr","Met. Num."
"/cwkb/authors/600","default","Q. Claudius Quadrigarius"
"/cwkb/authors/600","lat","Quintus Claudius Quadrigarius"
"/cwkb/authors/600","abbr","Quadrig."
"/cwkb/authors/448","default","Q. Cornificius"
"/cwkb/authors/448","lat","Cornificius"
"/cwkb/authors/448","abbr","Cornif."
"/cwkb/authors/448","ger","Cornificius‏ Neoteriker"
"/cwkb/authors/455","fre","Quinte Curse"
"/cwkb/authors/455","eng","Quintus Curtius‏ Rufus Historian"
"/cwkb/authors/455","default","Q. Curtius Rufus"
"/cwkb/authors/455","ita","Quinto Curtio Ruffo"
"/cwkb/authors/455","abbr","Curt."
"/cwkb/authors/455","lat","De rebus gestis Alexandri magni"
"/cwkb/authors/455","spa","Quinto Curcio Rufo"
"/cwkb/authors/462","ger","Ennius‏ von Rudiae"
"/cwkb/authors/462","fre","Ennius‏ de Rudies‏"
"/cwkb/authors/462","default","Q. Ennius"
"/cwkb/authors/462","abbr","Enn."
"/cwkb/authors/462","blank","Q. Ennio"
"/cwkb/authors/462","lat","Ennius Poeta"
"/cwkb/authors/466","default","Q. Fabius Maximus Servilianus"
"/cwkb/authors/466","lat","Quintus F. Servilianus"
"/cwkb/authors/466","spa","Quinto Fabio Máximo Serviliano"
"/cwkb/authors/466","abbr","Fab. Max."
"/cwkb/authors/466","ita","Quinto Fabio Massimo Serviliano"
"/cwkb/authors/499","ger","Horaz"
"/cwkb/authors/499","default","Q. Horatius Flaccus"
"/cwkb/authors/499","ita","Orazio"
"/cwkb/authors/499","abbr","Hor."
"/cwkb/authors/499","blank","Horace"
"/cwkb/authors/499","lat","Quintus Horatius Flaccus Poeta‏"
"/cwkb/authors/499","spa","Horacio"
"/cwkb/authors/500","default","Q. Hortensius Hortalus"
"/cwkb/authors/500","lat","Quintus Hortensius Hortalus Orator‏"
"/cwkb/authors/500","abbr","Hortens."
"/cwkb/authors/529","default","Q. Lutatius Catulus"
"/cwkb/authors/529","lat","Quintus Lutatius Catulus"
"/cwkb/authors/529","spa","Quinto Lutacio Catulo"
"/cwkb/authors/529","abbr","Lutat."
"/cwkb/authors/529","ita","Quinto Lutazio Catulo"
"/cwkb/authors/428","default","Q. Lutatius Catulus iunior"
"/cwkb/authors/428","lat","Quintus Lutatius Catulus"
"/cwkb/authors/428","spa","Quinto Lutacio Catulo Capitolino"
"/cwkb/authors/428","ita","Quinto Lutazio Catulo"
"/cwkb/authors/613","default","Q. Mucius Scaevola"
"/cwkb/authors/613","lat","Quintus Mucius Scaevola Tribunus Plebis"
"/cwkb/authors/613","abbr","Scaev."
"/cwkb/authors/611","default","Q. Mucius Scaevola [pontifex]"
"/cwkb/authors/611","lat","Quintus Mucius Scaevola [pontifex] Iurisconsultus"
"/cwkb/authors/611","abbr","Q. Scaev."
"/cwkb/authors/587","default","Q. Pompeius Q. f. A. n. Rufus"
"/cwkb/authors/587","lat","Quintus Pompeius Q. f. A. n. Rufus"
"/cwkb/authors/588","default","Q. Pompeius Q. f. Q. n. Rufus"
"/cwkb/authors/588","lat","Quintus Pompeius Q. f. Q. n. Rufus"
"/cwkb/authors/571","default","Q. Remmius Palaemon"
"/cwkb/authors/571","lat","Q. Remmius Palaemon Grammaticus‏"
"/cwkb/authors/571","abbr","Ps. Palaem."
"/cwkb/authors/624","default","Q. Serenus (Sammonicus)"
"/cwkb/authors/624","lat","Quintus Serenus Sammonicus‏ Medicus"
"/cwkb/authors/624","abbr","Ser. Samm."
"/cwkb/authors/407","default","Q. Servilius Caepio"
"/cwkb/authors/407","lat","Caepio Orator"
"/cwkb/authors/407","abbr","Caepio"
"/cwkb/authors/616","default","Q. Terentius Scaurus"
"/cwkb/authors/616","lat","Quintus Terentius Scaurus Grammaticus‏"
"/cwkb/authors/616","abbr","Scaur."
"/cwkb/authors/432","ger","Cicero‏ Bruder Ciceros"
"/cwkb/authors/432","fre","Quintus Cicéron"
"/cwkb/authors/432","default","Q. Tullius Cicero"
"/cwkb/authors/432","ita","Quinto Cicerone"
"/cwkb/authors/432","abbr","Q. Cic."
"/cwkb/authors/432","blank","Quinto"
"/cwkb/authors/432","lat","Quintus Tullius Cicero"
"/cwkb/authors/432","spa","Quinto Cicerón"
"/cwkb/authors/667","default","Q. Valerius Soranus"
"/cwkb/authors/667","lat","Quintus Valerius Soranus"
"/cwkb/authors/667","abbr","Val. Soran."
"/cwkb/authors/681","default","Q. Vibius Crispus"
"/cwkb/authors/681","lat","Quintus Vibius Crispus"
"/cwkb/authors/681","abbr","Vib. Crisp."
"/cwkb/authors/601","default","Quinctius"
"/cwkb/authors/1068","default","Quintus"
"/cwkb/authors/1068","abbr","Q. S."
"/cwkb/authors/1188","default","Quintus Fabius Maximus Servilianus"
"/cwkb/authors/2757","default","Quoduultdeus"
"/cwkb/authors/2756","default","Quoduultdeus (dubium)"
"/cwkb/authors/603","default","Rabirius"
"/cwkb/authors/603","lat","Gaius Rabirius"
"/cwkb/authors/603","abbr","Rabir."
"/cwkb/authors/2818","default","Redemptus Hispalensis"
"/cwkb/authors/2679","default","Registri ecclesiae Carthaginensis excerpta"
"/cwkb/authors/2816","default","Regula Magistri"
"/cwkb/authors/2758","default","Regulae Aurelii Augustini"
"/cwkb/authors/2817","default","Remigius Remensis"
"/cwkb/authors/1069","default","Res Gestae Divi Augusti"
"/cwkb/authors/2649","default","Rhetorius"
"/cwkb/authors/1070","default","Rhianus"
"/cwkb/authors/1070","abbr","Rhian."
"/cwkb/authors/1420","default","Romanus Melodus"
"/cwkb/authors/2760","default","Rufinus"
"/cwkb/authors/2471","default","Rufinus grammaticus Antiochensis"
"/cwkb/authors/2759","default","Rufinus translator uel potius reuisor (dubium)"
"/cwkb/authors/1071","default","Rufus Ephesius"
"/cwkb/authors/1071","ger","Rufus von Ephesos"
"/cwkb/authors/1071","abbr","Ruf."
"/cwkb/authors/1071","fre","Rufus d\'Ephèse"
"/cwkb/authors/1071","ita","Rufo di Efeso"
"/cwkb/authors/2447","default","Rufus Festus Avienus"
"/cwkb/authors/1182","default","Rufus Perinthius"
"/cwkb/authors/2819","default","Ruricius Lemouicensis"
"/cwkb/authors/606","default","Sabidius"
"/cwkb/authors/1156","default","Sacra Argeorum"
"/cwkb/authors/1072","default","Salaminius Hermias Sozomenus"
"/cwkb/authors/1073","default","Sallustius"
"/cwkb/authors/2761","default","Saluianus Massiliensis"
"/cwkb/authors/608","default","Santra"
"/cwkb/authors/1074","default","Sappho"
"/cwkb/authors/1074","abbr","Sapph."
"/cwkb/authors/1074","ita","Saffo"
"/cwkb/authors/609","default","Saserna"
"/cwkb/authors/609","lat","Hostilius‏ Saserna"
"/cwkb/authors/609","abbr","Sasern."
"/cwkb/authors/1075","default","Satyrus"
"/cwkb/authors/1075","abbr","Satyr."
"/cwkb/authors/614","default","Scaevus Memor"
"/cwkb/authors/614","lat","Scaevius Memor"
"/cwkb/authors/614","abbr","Scaev. Mem."
"/cwkb/authors/2823","default","Scotus anonymus"
"/cwkb/authors/519","default","Scribonius Largus"
"/cwkb/authors/519","abbr","Scrib. Larg."
"/cwkb/authors/1076","default","Scylax"
"/cwkb/authors/1076","abbr","Scyl."
"/cwkb/authors/2505","default","Scythinus"
"/cwkb/authors/1317","default","Sedulius presbyter"
"/cwkb/authors/2394","default","Semonides Amorginus"
"/cwkb/authors/383","default","Sempronius Asellio"
"/cwkb/authors/383","abbr","Asell."
"/cwkb/authors/2567","default","Semus"
"/cwkb/authors/1077","default","Seniores Apud Irenaeum"
"/cwkb/authors/2762","default","Sententiae episcoporum numero LXXXVII de haereticis baptizandis (Concilium Carthaginiense sub Cypriano anno 256 habitum)"
"/cwkb/authors/2501","default","Sententiae Menandri et Philistionis"
"/cwkb/authors/1078","default","Sententiae Sexti"
"/cwkb/authors/391","default","Sentius Augurinus"
"/cwkb/authors/391","lat","Quintus Sentius Augurinus"
"/cwkb/authors/391","abbr","Augurin."
"/cwkb/authors/623","default","Septimius Serenus"
"/cwkb/authors/623","lat","Aulus Septimius Serenus Faliscus"
"/cwkb/authors/623","abbr","Sept. Ser."
"/cwkb/authors/439","ger","Clodius‏ Grammatiker"
"/cwkb/authors/439","eng","Clodius‏ Grammarian‏"
"/cwkb/authors/439","default","Ser. Clodius"
"/cwkb/authors/439","abbr","Clod."
"/cwkb/authors/439","blank","Servio Claudio"
"/cwkb/authors/439","lat","Servius Claudius"
"/cwkb/authors/641","default","Ser. Sulpicius Rufus"
"/cwkb/authors/641","lat","Servius Sulpicius Rufus Lemonia"
"/cwkb/authors/641","abbr","Sulp. Ruf."
"/cwkb/authors/1079","default","Serenus"
"/cwkb/authors/1079","abbr","Seren."
"/cwkb/authors/1080","default","Severianus Gabalensis"
"/cwkb/authors/1080","abbr","Seuerian."
"/cwkb/authors/1081","default","Severus Alexandrinus"
"/cwkb/authors/1082","default","Severus Iatrosophista"
"/cwkb/authors/626","default","Sevius Nicanor"
"/cwkb/authors/626","lat","M. Sevius Nicanor"
"/cwkb/authors/626","abbr","Sev. Nican."
"/cwkb/authors/463","default","Sex. (vel Sp.) Ennius"
"/cwkb/authors/463","lat","Sextus uel Spurius Ennius"
"/cwkb/authors/463","blank","Spurio Ennio"
"/cwkb/authors/474","ger","Frontinus‏ Politiker"
"/cwkb/authors/474","fre","Sexte Jule‏ Frontin"
"/cwkb/authors/474","default","Sex. Iulius Frontinus"
"/cwkb/authors/474","ita","Sesto Julio Frontino"
"/cwkb/authors/474","abbr","Frontin."
"/cwkb/authors/474","blank","Frontino"
"/cwkb/authors/474","lat","Iulius‏ ‎Frontinus"
"/cwkb/authors/474","spa","Julio Frontino"
"/cwkb/authors/569","default","Sex. Paconianus"
"/cwkb/authors/569","lat","Sextus Paconianus"
"/cwkb/authors/569","abbr","Pacon."
"/cwkb/authors/471","ger","Festus‏ Grammatiker‏"
"/cwkb/authors/471","default","Sex. Pompeius Festus"
"/cwkb/authors/471","ita","Sesto Pompeo Festo"
"/cwkb/authors/471","abbr","Fest."
"/cwkb/authors/471","blank","Festo"
"/cwkb/authors/471","lat","Festus Epitomator‏"
"/cwkb/authors/471","spa","Sexto Pompeyo Festo"
"/cwkb/authors/592","default","Sex. Pomponius"
"/cwkb/authors/592","lat","Sextus Pomponius Iurisconsultus"
"/cwkb/authors/592","abbr","Pompon."
"/cwkb/authors/597","ger","Properz"
"/cwkb/authors/597","fre","Properce"
"/cwkb/authors/597","default","Sex. Propertius"
"/cwkb/authors/597","ita","Sesto Aurelio Properzio"
"/cwkb/authors/597","abbr","Prop."
"/cwkb/authors/597","lat","Sextus Aurelius Propertius"
"/cwkb/authors/597","spa","Sexto Propercio"
"/cwkb/authors/660","default","Sex. Turpilius"
"/cwkb/authors/660","lat","Sextus Turpilius Comicus"
"/cwkb/authors/660","abbr","Turpil."
"/cwkb/authors/627","default","Sextilius Ena"
"/cwkb/authors/627","lat","Sextilius Haena"
"/cwkb/authors/627","abbr","Sextil."
"/cwkb/authors/1083","default","Sextus Empiricus"
"/cwkb/authors/1083","abbr","S. E."
"/cwkb/authors/1083","ita","Sesto Empirico"
"/cwkb/authors/1084","default","Sextus Julius Africanus"
"/cwkb/authors/1084","abbr","Simm."
"/cwkb/authors/1084","ita","Giulio Africano"
"/cwkb/authors/1352","default","Sextus Pompeius Festus"
"/cwkb/authors/628","default","Siculus Flaccus"
"/cwkb/authors/628","lat","Siculus Flaccus Gromaticus‏ "
"/cwkb/authors/628","abbr","Sic. Flacc."
"/cwkb/authors/2568","default","Silenus Calactinus"
"/cwkb/authors/630","default","Silius Italicus"
"/cwkb/authors/630","lat","Tiberius Catius Asconius Silius Italicus Epicus"
"/cwkb/authors/630","spa","Tiberio Catio Asconio Silio Itálico"
"/cwkb/authors/630","abbr","Sil."
"/cwkb/authors/630","ita","Tiberio Cazio Asconio Silio Italico"
"/cwkb/authors/1085","default","Simias"
"/cwkb/authors/1086","default","Simon Scriptor De Re Equestri"
"/cwkb/authors/1087","default","Simonides"
"/cwkb/authors/1379","default","Simonides Ceus"
"/cwkb/authors/1425","default","Simplicius"
"/cwkb/authors/1424","default","Simplicius Neoplatonicus"
"/cwkb/authors/631","default","Sinnius Capito"
"/cwkb/authors/631","lat","Sinnius Capito Rhetor"
"/cwkb/authors/631","abbr","Sinn."
"/cwkb/authors/1088","default","Socrates Scholasticus"
"/cwkb/authors/2476","default","Socraticorum Epistulae"
"/cwkb/authors/1380","default","Solon"
"/cwkb/authors/1089","default","Sopater"
"/cwkb/authors/1090","default","Sophocles"
"/cwkb/authors/1090","blank","Sophokles "
"/cwkb/authors/1090","abbr","S."
"/cwkb/authors/1090","fre","Sophocle"
"/cwkb/authors/1090","ita","Sofocle"
"/cwkb/authors/1091","default","Soranus"
"/cwkb/authors/1091","blank","Soranos"
"/cwkb/authors/1091","abbr","Sor."
"/cwkb/authors/1091","ita","Sorano"
"/cwkb/authors/2571","default","Sosicrates Historicus"
"/cwkb/authors/2538","default","Sostratus"
"/cwkb/authors/2581","default","Sostratus Poeta (uel Sosicrates)"
"/cwkb/authors/2650","default","Sosylus"
"/cwkb/authors/2395","default","Sotades Lyricus"
"/cwkb/authors/1092","default","Speusippus"
"/cwkb/authors/633","default","Staberius Eros"
"/cwkb/authors/633","lat","Staberius Eros Rhetor"
"/cwkb/authors/2689","default","Statuta ecclesiae antiqua c. a. 475"
"/cwkb/authors/2621","default","Stephanus Alexandrinus"
"/cwkb/authors/1093","default","Strabo"
"/cwkb/authors/1093","ger","Strabon"
"/cwkb/authors/1093","abbr","Str."
"/cwkb/authors/1093","ita","Strabone"
"/cwkb/authors/2498","default","Straton Comicus"
"/cwkb/authors/2396","default","Strattis"
"/cwkb/authors/637","default","Sueius"
"/cwkb/authors/637","lat","Seuis‏"
"/cwkb/authors/640","default","Sulpicia, Caleni uxor"
"/cwkb/authors/640","lat","Sulpicia Servi filia"
"/cwkb/authors/1326","default","Sulpicius Seuerus"
"/cwkb/authors/2684","default","Sylloge Africanorum conciliorum in epitome Hispanica"
"/cwkb/authors/2683","default","Sylloge canonum Africanorum collectionis Laureshamensis"
"/cwkb/authors/1320","default","Symphosius"
"/cwkb/authors/1094","default","Synesius Cyrenensis"
"/cwkb/authors/1094","abbr","Synes."
"/cwkb/authors/2428","default","Syrianus"
"/cwkb/authors/370","default","T. Annius Luscus"
"/cwkb/authors/370","lat","Annius Luscus, Titus"
"/cwkb/authors/415","default","T. Calpurnius Siculus"
"/cwkb/authors/415","lat","Calpurnius Siculus"
"/cwkb/authors/415","spa","Tito Calpurnio Sículo"
"/cwkb/authors/415","abbr","Calp."
"/cwkb/authors/415","ita","Tito Calpurnio Siculo"
"/cwkb/authors/514","default","T. Labienus"
"/cwkb/authors/514","lat","Titus Attius Labienus"
"/cwkb/authors/524","fre","Tite-Live"
"/cwkb/authors/524","eng","Livy"
"/cwkb/authors/524","default","T. Livius"
"/cwkb/authors/524","ita","Tito Livio"
"/cwkb/authors/524","abbr","Liv."
"/cwkb/authors/524","lat","Titus Livius Patavinus"
"/cwkb/authors/528","ger","Lukrez"
"/cwkb/authors/528","fre","Lucrèce"
"/cwkb/authors/528","default","T. Lucretius Carus"
"/cwkb/authors/528","ita","Tito Lucrezio Caro"
"/cwkb/authors/528","abbr","Lucr."
"/cwkb/authors/528","lat","T. Lucretius Carus ‎Rerum Naturalium Scriptor‏"
"/cwkb/authors/528","spa","Tito Lucrecio Caro"
"/cwkb/authors/583","ger","Plautus‏ Komödiendichter‏"
"/cwkb/authors/583","fre","Plaute"
"/cwkb/authors/583","default","T. Maccius Plautus"
"/cwkb/authors/583","abbr","Plaut."
"/cwkb/authors/583","blank","Plautus"
"/cwkb/authors/583","lat","Pseudo-Plautus‏"
"/cwkb/authors/388","default","T. Quinctius Atta"
"/cwkb/authors/388","lat","Titus Quinctius Atta"
"/cwkb/authors/388","spa","Tito Quincio Atta"
"/cwkb/authors/388","abbr","Atta"
"/cwkb/authors/388","ita","Tito Quinzio Atta"
"/cwkb/authors/1157","default","Tabulae Censoriae"
"/cwkb/authors/1157","abbr","Tab. cens."
"/cwkb/authors/645","default","Tarquitius Priscus"
"/cwkb/authors/645","abbr","Tarquit. Prisc."
"/cwkb/authors/1095","default","Tatianus"
"/cwkb/authors/1095","ger","Tatian"
"/cwkb/authors/1095","abbr","Tat."
"/cwkb/authors/1095","fre","Tatien"
"/cwkb/authors/1095","ita","Taziano "
"/cwkb/authors/2602","default","Teleclides"
"/cwkb/authors/1096","default","Telegonia"
"/cwkb/authors/542","default","Terentianus Maurus"
"/cwkb/authors/542","lat","Terentianus‏ Grammaticus"
"/cwkb/authors/542","abbr","Ter. Maur."
"/cwkb/authors/2390","default","Tertullianus"
"/cwkb/authors/2525","default","Tertullianus (pseudo)"
"/cwkb/authors/703","ger","new Les phénomènes d'Aratos"
"/cwkb/authors/703","default","test author 3"
"/cwkb/authors/703","gre","add a gre au var"
"/cwkb/authors/703","abbr","change the abbreviation"
"/cwkb/authors/703","blank","add another blank au var"
"/cwkb/authors/703","lat","add a lat au var"
"/cwkb/authors/2838","default","test author 4"
"/cwkb/authors/2839","default","test author 5 rev"
"/cwkb/authors/2839","blank","auvar 5"
"/cwkb/authors/702","default","test author 8jjjfof  ff"
"/cwkb/authors/702","fre","Les phénomènes d'Aratos"
"/cwkb/authors/1438","default","test author april 4"
"/cwkb/authors/1436","default","test333"
"/cwkb/authors/1437","default","test4444"
"/cwkb/authors/1097","default","Teucer"
"/cwkb/authors/1098","default","Thales"
"/cwkb/authors/1099","default","ThebaÃs"
"/cwkb/authors/1100","default","Themistius"
"/cwkb/authors/1100","blank","Themistios "
"/cwkb/authors/1100","abbr","Them."
"/cwkb/authors/1100","ita","Temistio"
"/cwkb/authors/1101","default","Theocles"
"/cwkb/authors/1102","fre","Théocrite"
"/cwkb/authors/1102","default","Theocritus"
"/cwkb/authors/1102","ita","Teocrito"
"/cwkb/authors/1102","gre","Theokrit"
"/cwkb/authors/1102","abbr","Theoc."
"/cwkb/authors/1102","blank","Theokritos "
"/cwkb/authors/2429","default","Theodoretus"
"/cwkb/authors/1103","default","Theodoretus Cyrensis"
"/cwkb/authors/1103","abbr","Thdt."
"/cwkb/authors/1104","default","Theodoridas"
"/cwkb/authors/1105","default","Theodorus Anagnostes"
"/cwkb/authors/1106","default","Theodorus Mopsuestenus"
"/cwkb/authors/1106","abbr","Thdr. Mops."
"/cwkb/authors/2489","default","Theodorus Priscianus"
"/cwkb/authors/1107","default","Theodosius Alexandrinus"
"/cwkb/authors/1183","default","Theodosius Mathematicus"
"/cwkb/authors/1183","lat","Theodosius Bithynius"
"/cwkb/authors/1183","abbr","Theodos. Bith."
"/cwkb/authors/1108","default","Theodotus Ancyranus"
"/cwkb/authors/2640","default","Theodotus Iudaeus"
"/cwkb/authors/1109","default","Theognis"
"/cwkb/authors/1109","abbr","Thgn."
"/cwkb/authors/1109","ita","Teognide"
"/cwkb/authors/1372","default","Theognis Megarensis"
"/cwkb/authors/1110","default","Theognius"
"/cwkb/authors/1185","default","Theon Alexandrinus Grammaticus"
"/cwkb/authors/1111","default","Theon Alexandrinus Mathematicus"
"/cwkb/authors/1184","default","Theon Smyrnaeus"
"/cwkb/authors/1112","ger","Theophilos von Antiocheia"
"/cwkb/authors/1112","fre","Théophile d\'Antioche"
"/cwkb/authors/1112","eng","Theophilus of Antioch"
"/cwkb/authors/1112","default","Theophilus Antiochenus"
"/cwkb/authors/1112","ita","Teofilo di Antiochia"
"/cwkb/authors/1112","abbr","Thphl. Ant."
"/cwkb/authors/1113","default","Theophrastus"
"/cwkb/authors/1113","ger","Théophraste"
"/cwkb/authors/1113","ita","Teofrasto"
"/cwkb/authors/1113","abbr","Thphr."
"/cwkb/authors/1113","blank","Theophrastos"
"/cwkb/authors/2502","default","Theophylactus Simocatta"
"/cwkb/authors/2515","default","Theopompus Historicus"
"/cwkb/authors/1114","default","Theosophorum Graecorum Fragmenta"
"/cwkb/authors/1114","abbr","Theos."
"/cwkb/authors/1115","default","Thucydides"
"/cwkb/authors/1115","ita","Tucidide "
"/cwkb/authors/1115","abbr","Th."
"/cwkb/authors/1115","fre","Thucydide"
"/cwkb/authors/1115","blank","Thukydides "
"/cwkb/authors/1116","default","Tiberius"
"/cwkb/authors/1116","abbr","Tib."
"/cwkb/authors/1336","default","Tiberius Claudius Donatus"
"/cwkb/authors/648","default","Ticidas"
"/cwkb/authors/648","lat","Lucius Ticidas"
"/cwkb/authors/648","abbr","Ticid."
"/cwkb/authors/2539","default","Timaeus Historicus"
"/cwkb/authors/1409","default","Timaeus Locrus"
"/cwkb/authors/1117","default","Timaeus Sophista"
"/cwkb/authors/1117","abbr","Tim."
"/cwkb/authors/2605","default","Timocles"
"/cwkb/authors/1118","default","Timocreon"
"/cwkb/authors/1118","abbr","Timocr."
"/cwkb/authors/1119","default","Timon"
"/cwkb/authors/2397","default","Timon Phliasius"
"/cwkb/authors/2452","default","Timotheus Milesius"
"/cwkb/authors/1120","default","Titanomachia"
"/cwkb/authors/1120","abbr","Titanomach."
"/cwkb/authors/650","default","Titinius"
"/cwkb/authors/650","lat","Titinnius"
"/cwkb/authors/650","abbr","Titin."
"/cwkb/authors/652","default","Titius"
"/cwkb/authors/653","default","Trabea"
"/cwkb/authors/653","lat","Quintus Trabea"
"/cwkb/authors/2639","default","Triphiodorus"
"/cwkb/authors/1121","default","Troilus"
"/cwkb/authors/1122","default","Tryphon II"
"/cwkb/authors/520","default","Tullius Laurea"
"/cwkb/authors/520","lat","Marcus Tullius Laurea"
"/cwkb/authors/520","abbr","Laurea"
"/cwkb/authors/659","default","Turnus"
"/cwkb/authors/659","abbr","Turn."
"/cwkb/authors/661","default","Turranius Niger"
"/cwkb/authors/661","lat","Decimus Turranius Niger"
"/cwkb/authors/661","abbr","Turran."
"/cwkb/authors/2521","default","Turribius episcopus Asturicensis"
"/cwkb/authors/2763","default","Tyconius"
"/cwkb/authors/2506","default","Tyrtaeus"
"/cwkb/authors/1123","default","Ulpianus"
"/cwkb/authors/1123","abbr","Vlp."
"/cwkb/authors/662","default","Vagellius"
"/cwkb/authors/662","abbr","Vagell."
"/cwkb/authors/1124","default","Valentinus Gnosticus"
"/cwkb/authors/668","default","Valerius"
"/cwkb/authors/668","abbr","Val."
"/cwkb/authors/359","default","Valerius Aedituus"
"/cwkb/authors/359","ita","Edituo, Valerio"
"/cwkb/authors/359","abbr","Aedit."
"/cwkb/authors/359","eng","Aedituus, Valerius"
"/cwkb/authors/663","default","Valerius Antias"
"/cwkb/authors/663","lat","Quintus Valerius Antias"
"/cwkb/authors/663","abbr","Val. Ant."
"/cwkb/authors/1125","default","Valerius Apsines"
"/cwkb/authors/1126","default","Valerius Babrius"
"/cwkb/authors/666","fre","Valère Maxime"
"/cwkb/authors/666","default","Valerius Maximus"
"/cwkb/authors/666","ita","Valerio Massimo"
"/cwkb/authors/666","abbr","Val. Max."
"/cwkb/authors/666","lat","Valerius Maximus Historicus"
"/cwkb/authors/666","spa","Valerio Máximo"
"/cwkb/authors/670","default","Varius Rufus"
"/cwkb/authors/670","lat","Lucius Varius Rufus"
"/cwkb/authors/670","abbr","Varius"
"/cwkb/authors/674","default","Velius Longus"
"/cwkb/authors/674","lat","Velius Longus Grammaticus"
"/cwkb/authors/674","abbr","Vel."
"/cwkb/authors/675","default","Velleius Paterculus"
"/cwkb/authors/675","lat","Marcus Velleius Paterculus"
